Name,Description,styleUrl,Power,Address,Latitude,Longitude,Provider,Coordinates
คาลเท็กซ์ ศรีราชา (เขาคันทรง),Power: 120 kW<br>Description: ทางหลวงยุทธศาสตร์ สัตหีบ - พนมสารคาม ตำบล เขาคันทรง อำเภอศรีราชา ชลบุรี 20110 PEA VOLTA คาลเท็กซ์ ศรีราชา 1 (เขาคันทรง)<br>Latitude: 13.10760880<br>Longitude: 101.14517212<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,ทางหลวงยุทธศาสตร์ สัตหีบ - พนมสารคาม ตำบล เขาคันทรง อำเภอศรีราชา ชลบุรี 20110 PEA VOLTA คาลเท็กซ์ ศรีราชา 1 (เขาคันทรง),13.10760880,101.14517212,PEA,"
            101.14517212,13.1076088,0
          "
คาลเท็กซ์ โนนสะอาด,Power: 120 kW<br>Description: ตำบล โนนสะอาด อำเภอโนนสะอาด อุดรธานี 41240 PEA VOLTA คาลเท็กซ์ โนนสะอาด<br>Latitude: 16.98781586<br>Longitude: 102.89325714<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,ตำบล โนนสะอาด อำเภอโนนสะอาด อุดรธานี 41240 PEA VOLTA คาลเท็กซ์ โนนสะอาด,16.98781586,102.89325714,PEA,"
            102.89325714,16.98781586,0
          "
คาลเท็กซ์ บ้านนาเดิม,"Power: 120 kW<br>Description: 416/14  ต บ้านนา อ บ้านนาเดิม, สุราษฎร์ธานี, 84240 PEA VOLTA คาลเท็กซ์ บ้านนาเดิม<br>Latitude: 8.88339996<br>Longitude: 99.29445648<br>Provider: PEA",#icon-1899-DB4436-labelson,120 kW,"416/14  ต บ้านนา อ บ้านนาเดิม, สุราษฎร์ธานี, 84240 PEA VOLTA คาลเท็กซ์ บ้านนาเดิม",8.88339996,99.29445648,PEA,"
            99.29445648,8.88339996,0
          "
เลย,Power: 25 kW<br>Description: ตำบลกุดป่อง อำเภอเมืองเลย เลย 42000 PEA VOLTA เลย<br>Latitude: 17.48475647<br>Longitude: 101.72724152<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,ตำบลกุดป่อง อำเภอเมืองเลย เลย 42000 PEA VOLTA เลย,17.48475647,101.72724152,PEA,"
            101.72724152,17.48475647,0
          "
บางจาก พนัสนิคม,Power: 120 kW<br>Description: นาวังหิน พนัสนิคม ชลบุรี PEA VOLTA บางจาก พนัสนิคม<br>Latitude: 13.43572426<br>Longitude: 101.28262329<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,นาวังหิน พนัสนิคม ชลบุรี PEA VOLTA บางจาก พนัสนิคม,13.43572426,101.28262329,PEA,"
            101.28262329,13.43572426,0
          "
คาลเท็กซ์ โนนศิลา,Power: 120 kW<br>Description: ตำบลโนนแดง อำเภอโนนศิลา ขอนแก่น 40110 PEA VOLTA คาลเท็กซ์ โนนศิลา<br>Latitude: 16.00981712<br>Longitude: 102.70428467<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,ตำบลโนนแดง อำเภอโนนศิลา ขอนแก่น 40110 PEA VOLTA คาลเท็กซ์ โนนศิลา,16.00981712,102.70428467,PEA,"
            102.70428467,16.00981712,0
          "
เชียงคาน,Power: 25 kW<br>Description:  PEA VOLTA เชียงคาน<br>Latitude: 17.87599564<br>Longitude: 101.65517426<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW, PEA VOLTA เชียงคาน,17.87599564,101.65517426,PEA,"
            101.65517426,17.87599564,0
          "
7-11 ปลายพระยา,Power: 120 kW<br>Description: ต.ปลายพระยา อ.ปลายพระยา จ.กระบี่ 81160 PEA VOLTA 7-Eleven ปลายพระยา<br>Latitude: 8.49898815<br>Longitude: 98.88202667<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,ต.ปลายพระยา อ.ปลายพระยา จ.กระบี่ 81160 PEA VOLTA 7-Eleven ปลายพระยา,8.49898815,98.88202667,PEA,"
            98.88202667,8.49898815,0
          "
จัตุรัส,Power: 25 kW<br>Description: ถนน ชัยภูมิ - สีคิ้ว ตำบล กุดน้ำใส อำเภอจัตุรัส ชัยภูมิ 36130 PEA VOLTA จัตุรัส<br>Latitude: 15.54472733<br>Longitude: 101.83874512<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,ถนน ชัยภูมิ - สีคิ้ว ตำบล กุดน้ำใส อำเภอจัตุรัส ชัยภูมิ 36130 PEA VOLTA จัตุรัส,15.54472733,101.83874512,PEA,"
            101.83874512,15.54472733,0
          "
ตรัง,Power: 120 kW<br>Description: 240 หมู่ 5 ถนนเพชรเกษม ตำบลนาท่ามเหนือ อำเภอเมืองตรัง จังหวัดตรัง 92000 PEA VOLTA ตรัง<br>Latitude: 7.60705233<br>Longitude: 99.59906769<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,240 หมู่ 5 ถนนเพชรเกษม ตำบลนาท่ามเหนือ อำเภอเมืองตรัง จังหวัดตรัง 92000 PEA VOLTA ตรัง,7.60705233,99.59906769,PEA,"
            99.59906769,7.60705233,0
          "
ประทาย,Power: 25 kW<br>Description: ตำบล กระทุ่มราย อำเภอ ประทาย นครราชสีมา 30180 PEA VOLTA ประทาย<br>Latitude: 15.52530384<br>Longitude: 102.70632172<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,ตำบล กระทุ่มราย อำเภอ ประทาย นครราชสีมา 30180 PEA VOLTA ประทาย,15.52530384,102.70632172,PEA,"
            102.70632172,15.52530384,0
          "
บางจาก คลองหลวง,Power: 120 kW<br>Description: คลองหนึ่ง ตำบล คลองหนึ่ง อำเภอคลองหลวง ปทุมธานี 12120 PEA VOLTA บางจาก คลองหลวง<br>Latitude: 14.00048637<br>Longitude: 100.61315155<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,คลองหนึ่ง ตำบล คลองหนึ่ง อำเภอคลองหลวง ปทุมธานี 12120 PEA VOLTA บางจาก คลองหลวง,14.00048637,100.61315155,PEA,"
            100.61315155,14.00048637,0
          "
บางจาก ปราณบุรี,Power: 120 kW<br>Description: 625/3 หมู่ที่ 1 ตำบลเขาน้อย อำเภอปราณบุรี จ.ประจวบคีรีขันธ์ 77120 PEA VOLTA บางจาก ปราณบุรี<br>Latitude: 12.37836170<br>Longitude: 99.89122772<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,625/3 หมู่ที่ 1 ตำบลเขาน้อย อำเภอปราณบุรี จ.ประจวบคีรีขันธ์ 77120 PEA VOLTA บางจาก ปราณบุรี,12.37836170,99.89122772,PEA,"
            99.89122772,12.3783617,0
          "
คาลเท็กซ์ เขาย้อย,"Power: 120 kW<br>Description: 79/8 ต.บางเค็ม อ.เขาย้อย, เพชรบุรี, 76140 PEA VOLTA คาลเท็กซ์ เขาย้อย<br>Latitude: 13.28295517<br>Longitude: 99.82014465<br>Provider: PEA",#icon-1899-DB4436-labelson,120 kW,"79/8 ต.บางเค็ม อ.เขาย้อย, เพชรบุรี, 76140 PEA VOLTA คาลเท็กซ์ เขาย้อย",13.28295517,99.82014465,PEA,"
            99.82014465,13.28295517,0
          "
คาลเท็กซ์ นิคมพัฒนา,Power: 120 kW<br>Description: มะขามคู่ นิคมพัฒนา ระยอง PEA VOLTA คาลเท็กซ์ นิคมพัฒนา<br>Latitude: 12.84209824<br>Longitude: 101.11863708<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,มะขามคู่ นิคมพัฒนา ระยอง PEA VOLTA คาลเท็กซ์ นิคมพัฒนา,12.84209824,101.11863708,PEA,"
            101.11863708,12.84209824,0
          "
คาลเท็กซ์ บ้านฉาง,Power: 120 kW<br>Description: 2 หมู่ 6 ถนนสุขุมวิท ตำบลบ้านฉาง อำเภอบ้านฉาง ระยอง 21130 PEA VOLTA คาลเท็กซ์ บ้านฉาง<br>Latitude: 12.74680042<br>Longitude: 101.09854889<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,2 หมู่ 6 ถนนสุขุมวิท ตำบลบ้านฉาง อำเภอบ้านฉาง ระยอง 21130 PEA VOLTA คาลเท็กซ์ บ้านฉาง,12.74680042,101.09854889,PEA,"
            101.09854889,12.74680042,0
          "
เอสโซ่ สอยดาว,Power: 120 kW<br>Description: ทรายขาว สอยดาว จันทบุรี PEA VOLTA เอสโซ่ สอยดาว<br>Latitude: 13.11003685<br>Longitude: 102.22493744<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,ทรายขาว สอยดาว จันทบุรี PEA VOLTA เอสโซ่ สอยดาว,13.11003685,102.22493744,PEA,"
            102.22493744,13.11003685,0
          "
7-11 ตะพานหิน,Power: 120 kW<br>Description: ตำบล ตะพานหิน อำเภอ ตะพานหิน พิจิตร 66110 PEA VOLTA 7-Eleven ตะพานหิน<br>Latitude: 16.21565056<br>Longitude: 100.43859863<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,ตำบล ตะพานหิน อำเภอ ตะพานหิน พิจิตร 66110 PEA VOLTA 7-Eleven ตะพานหิน,16.21565056,100.43859863,PEA,"
            100.43859863,16.21565056,0
          "
จันทบุรี,Power: 120 kW<br>Description: 1166 ถนน ท่าแฉลบ ตำบล ตลาด อำเภอเมืองจันทบุรี จันทบุรี 22000 PEA VOLTA จันทบุรี<br>Latitude: 12.59599876<br>Longitude: 102.09552765<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,1166 ถนน ท่าแฉลบ ตำบล ตลาด อำเภอเมืองจันทบุรี จันทบุรี 22000 PEA VOLTA จันทบุรี,12.59599876,102.09552765,PEA,"
            102.09552765,12.59599876,0
          "
7-11 พรหมพิราม,Power: 120 kW<br>Description: ตำบล ดงประคำ อำเภอ พรหมพิราม พิษณุโลก 65180 PEA VOLTA 7-Eleven พรหมพิราม<br>Latitude: 17.19698524<br>Longitude: 100.26509857<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,ตำบล ดงประคำ อำเภอ พรหมพิราม พิษณุโลก 65180 PEA VOLTA 7-Eleven พรหมพิราม,17.19698524,100.26509857,PEA,"
            100.26509857,17.19698524,0
          "
คาลเท็กซ์ ขาณุวรลักษบุรี,Power: 120 kW<br>Description: ตำบล สลกบาตร อำเภอขาณุวรลักษบุรี กำแพงเพชร 62140 PEA VOLTA คาลเท็กซ์ ขาณุวรลักษบุรี<br>Latitude: 16.00706482<br>Longitude: 99.79769135<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,ตำบล สลกบาตร อำเภอขาณุวรลักษบุรี กำแพงเพชร 62140 PEA VOLTA คาลเท็กซ์ ขาณุวรลักษบุรี,16.00706482,99.79769135,PEA,"
            99.79769135,16.00706482,0
          "
บางจาก เมืองนครสวรรค์,Power: 120 kW<br>Description: 125/14 หมู่ที่ 10 ตำบลวัดไทรย์ อำเภอเมืองนครสวรรค์ จ.นครสวรรค์ PEA VOLTA บางจาก เมืองนครสวรรค์<br>Latitude: 15.70757294<br>Longitude: 100.08807373<br>Provider: PEA,#icon-1899-DB4436-labelson,120 kW,125/14 หมู่ที่ 10 ตำบลวัดไทรย์ อำเภอเมืองนครสวรรค์ จ.นครสวรรค์ PEA VOLTA บางจาก เมืองนครสวรรค์,15.70757294,100.08807373,PEA,"
            100.08807373,15.70757294,0
          "
ลี้,Power: 25 kW<br>Description: 333 หมู่ 4 ตำบล ลี้ อำเภอลี้ ลำพูน 51110 PEA VOLTA ลี้<br>Latitude: 17.79114532<br>Longitude: 98.95233154<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,333 หมู่ 4 ตำบล ลี้ อำเภอลี้ ลำพูน 51110 PEA VOLTA ลี้,17.79114532,98.95233154,PEA,"
            98.95233154,17.79114532,0
          "
แม่สาย,Power: 25 kW<br>Description: 226 หมู่ 8 ตำบล แม่สาย อำเภอแม่สาย เชียงราย 57130 PEA VOLTA แม่สาย<br>Latitude: 20.42733002<br>Longitude: 99.88751221<br>Provider: PEA,#icon-1899-DB4436-labelson,25 kW,226 หมู่ 8 ตำบล แม่สาย อำเภอแม่สาย เชียงราย 57130 PEA VOLTA แม่สาย,20.42733002,99.88751221,PEA,"
            99.88751221,20.42733002,0
          "
