Name,Description,styleUrl,Hours,Power,ChargeCoreDescription,Address,Latitude,Longitude,Provider,Coordinates
MG ไฮเทค ทีแอนด์เอ็น จำกัด (นางรอง),"Hours: Peak<br>Power: 50 kW<br>Description: CCS2: 2x 50 kW<br>Type2: CLOSED<br>Parking<br>Address: ถนนหัก, นางรอง, บุรีรัมย์<br>Latitude: 14.631931<br>Longitude: 102.816796<br>Provider: EA",#icon-1899-DB4436-labelson,Peak,50 kW,"CCS2: 2x 50 kW
Type2: CLOSED
Parking","ถนนหัก, นางรอง, บุรีรัมย์",14.631931,102.816796,EA,"
            102.816796,14.631931,0
          "
โรบินสัน ชัยภูมิ,"Hours: Peak<br>Power: 75 kW<br>Description: CCS2: 2x 75 kW<br>Type2: CLOSED<br>Paring<br>Address: ในเมือง, เมืองชัยภูมิ, ชัยภูมิ<br>Latitude: 15.788194<br>Longitude: 102.032721<br>Provider: EA",#icon-1899-DB4436-labelson,Peak,75 kW,"CCS2: 2x 75 kW
Type2: CLOSED
Paring","ในเมือง, เมืองชัยภูมิ, ชัยภูมิ",15.788194,102.032721,EA,"
            102.032721,15.788194,0
          "
MG ไฮเทค ทีแอนด์เอ็น จำกัด (บุรีรัมย์),"Hours: Peak<br>Power: 100 kW<br>Description: CCS2: 2x 100 kW, 200A<br>Type2: CLOSED<br>Parking<br>Address: กระสัง, เมืองบุรีรัมย์, บุรีรัมย์<br>Latitude: 14.967098<br>Longitude: 103.059429<br>Provider: EA",#icon-1899-DB4436-labelson,Peak,100 kW,"CCS2: 2x 100 kW, 200A
Type2: CLOSED
Parking","กระสัง, เมืองบุรีรัมย์, บุรีรัมย์",14.967098,103.059429,EA,"
            103.059429,14.967098,0
          "
โรบินสัน บุรีรัมย์,"Hours: Peak<br>Power: 75 kW<br>Description: CCS2: 2x 75 kW<br>Type2: CLOSED<br>Parking<br>Address: กระสัง, เมืองบุรีรัมย์, บุรีรัมย์<br>Latitude: 14.973103<br>Longitude: 103.064246<br>Provider: EA",#icon-1899-DB4436-labelson,Peak,75 kW,"CCS2: 2x 75 kW
Type2: CLOSED
Parking","กระสัง, เมืองบุรีรัมย์, บุรีรัมย์",14.973103,103.064246,EA,"
            103.064246,14.973103,0
          "
MG กำแพงเพชร,"Hours: Closed<br>Power: 50 kW<br>Description: CCS2: 50 kW, CLOSED<br>Type2: CLOSED<br>Parking<br>Address: นครชุม, เมืองกำแพงเพชร, กำแพงเพชร<br>Latitude: 16.438343<br>Longitude: 99.510322<br>Provider: EA",#icon-1899-DB4436-labelson,Closed,50 kW,"CCS2: 50 kW, CLOSED
Type2: CLOSED
Parking","นครชุม, เมืองกำแพงเพชร, กำแพงเพชร",16.438343,99.510322,EA,"
            99.510322,16.438343,0
          "
โรบินสัน กำแพงเพชร,"Hours: Peak<br>Power: 22 kW<br>Description: Type2: 22 kW<br>CCS2: CLOSED<br>Parking<br>Address: ในเมือง, เมืองกำแพงเพชร, กำแพงเพชร<br>Latitude: 16.476111<br>Longitude: 99.549222<br>Provider: EA",#icon-1899-DB4436-labelson,Peak,22 kW,"Type2: 22 kW
CCS2: CLOSED
Parking","ในเมือง, เมืองกำแพงเพชร, กำแพงเพชร",16.476111,99.549222,EA,"
            99.549222,16.476111,0
          "
พิษณุโลกแดนพรีท (Solar Rest Station),"Hours: 24 Hr<br>Power: 40 kW<br>Description: Type2: 3x 22 kW<br>CCS2: 2x 40 kW<br>Parking<br>Address: สมอแข, เมืองพิษณุโลก, พิษณุโลก<br>Latitude: 16.849142<br>Longitude: 100.338223<br>Provider: EA",#icon-1899-DB4436-labelson,24 Hr,40 kW,"Type2: 3x 22 kW
CCS2: 2x 40 kW
Parking","สมอแข, เมืองพิษณุโลก, พิษณุโลก",16.849142,100.338223,EA,"
            100.338223,16.849142,0
          "
โรบินสัน สุรินทร์,"Hours: Peak<br>Power: 75 kW<br>Description: Type2: 22 kW<br>CCS2: 2x 75 kW<br>Parking<br>Address: สลักได, เมืองสุรินทร์, สุรินทร์<br>Latitude: 14.876193<br>Longitude: 103.531895<br>Provider: EA",#icon-1899-DB4436-labelson,Peak,75 kW,"Type2: 22 kW
CCS2: 2x 75 kW
Parking","สลักได, เมืองสุรินทร์, สุรินทร์",14.876193,103.531895,EA,"
            103.531895,14.876193,0
          "
โกลบอลเฮ้าส์ สุโขทัย,"Hours: Peak<br>Power: 100 kW<br>Description: CCS2: 100 kW, 200A<br>Type2: CLOSED<br>Parking<br>Address: บ้านกล้วย, เมืองสุโขทัย, สุโขทัย<br>Latitude: 17.009002<br>Longitude: 99.770365<br>Provider: EA",#icon-1899-DB4436-labelson,Peak,100 kW,"CCS2: 100 kW, 200A
Type2: CLOSED
Parking","บ้านกล้วย, เมืองสุโขทัย, สุโขทัย",17.009002,99.770365,EA,"
            99.770365,17.009002,0
          "
โรบินสัน แม่สอด,"Hours: Peak<br>Power: 75 kW<br>Description: CCS2: 75 kW, CLOSED<br>Type2: 22 kW<br>Parking<br>Address: แม่สอด, แม่สอด, ตาก<br>Latitude: 16.722565<br>Longitude: 98.583574<br>Provider: EA",#icon-1899-DB4436-labelson,Peak,75 kW,"CCS2: 75 kW, CLOSED
Type2: 22 kW
Parking","แม่สอด, แม่สอด, ตาก",16.722565,98.583574,EA,"
            98.583574,16.722565,0
          "
MG อารีมิตร (มหาสารคาม),"Hours: 24 Hr<br>Power: 135 kW<br>Description: CCS2: 2x 135 kW, 200A<br>Type2: CLOSED<br>PARKING<br>Address: แก่งเลิงจาน, เมืองมหาสารคาม, มหาสารคาม<br>Latitude: 16.167094<br>Longitude: 103.282363<br>Provider: EA",#icon-1899-DB4436-labelson,24 Hr,135 kW,"CCS2: 2x 135 kW, 200A
Type2: CLOSED
PARKING","แก่งเลิงจาน, เมืองมหาสารคาม, มหาสารคาม",16.167094,103.282363,EA,"
            103.282363,16.167094,0
          "
โรบินสัน ร้อยเอ็ด,"Hours: Peak<br>Power: 100 kW<br>Description: CCS2: 100 kW, 200A<br>Type2: CLOSED<br>Parking<br>Address: ดงลาน, เมืองร้อยเอ็ด, ร้อยเอ็ด<br>Latitude: 16.060749<br>Longitude: 103.617304<br>Provider: EA",#icon-1899-DB4436-labelson,Peak,100 kW,"CCS2: 100 kW, 200A
Type2: CLOSED
Parking","ดงลาน, เมืองร้อยเอ็ด, ร้อยเอ็ด",16.060749,103.617304,EA,"
            103.617304,16.060749,0
          "
Global house อุตรดิตถ์,"Hours: Peak<br>Power: 75 kW<br>Description: CCS2: 75 kW<br>Type2: CLOSED<br>Parking<br>Address: ป่าเซ่า, เมืองอุตรดิตถ์, อุตรดิตถ์<br>Latitude: 17.611077<br>Longitude: 100.129759<br>Provider: EA",#icon-1899-DB4436-labelson,Peak,75 kW,"CCS2: 75 kW
Type2: CLOSED
Parking","ป่าเซ่า, เมืองอุตรดิตถ์, อุตรดิตถ์",17.611077,100.129759,EA,"
            100.129759,17.611077,0
          "
MG ร่วมใจMGเมืองเลย,"Hours: Closed<br>Power: 50 kW<br>Description: CCS2: 50 kW, CLOSED<br>Type2: CLOSED<br>Parking<br>Address: กุดป่อง, เมืองเลย, เลย<br>Latitude: 17.47328<br>Longitude: 101.724767<br>Provider: EA",#icon-1899-DB4436-labelson,Closed,50 kW,"CCS2: 50 kW, CLOSED
Type2: CLOSED
Parking","กุดป่อง, เมืองเลย, เลย",17.47328,101.724767,EA,"
            101.724767,17.47328,0
          "
MG ร่วมใจMGหนองบัวลำภู,"Hours: Closed<br>Power: 50 kW<br>Description: CCS2: 50 kW, CLOSED<br>Type2: CLOSED<br>Parking<br>Address: หนองภัยศูนย์, เมืองหนองบัวลำภู, หนองบัวลำภู<br>Latitude: 17.234447<br>Longitude: 102.398653<br>Provider: EA",#icon-1899-DB4436-labelson,Closed,50 kW,"CCS2: 50 kW, CLOSED
Type2: CLOSED
Parking","หนองภัยศูนย์, เมืองหนองบัวลำภู, หนองบัวลำภู",17.234447,102.398653,EA,"
            102.398653,17.234447,0
          "
เพทโทรล พลัส (จ.ศรีสะเกษ),"Hours: Peak<br>Power: 50 kW<br>Description: CCS2: 2x 50 kW<br>Type2: CLOSED<br>Parking<br>Address: โพนเขวา, เมืองศรีสะเกษ, ศรีสะเกษ<br>Latitude: 15.099109<br>Longitude: 104.459167<br>Provider: EA",#icon-1899-DB4436-labelson,Peak,50 kW,"CCS2: 2x 50 kW
Type2: CLOSED
Parking","โพนเขวา, เมืองศรีสะเกษ, ศรีสะเกษ",15.099109,104.459167,EA,"
            104.459167,15.099109,0
          "
MG อุดรธานี,"Hours: Closed<br>Power: 50 kW<br>Description: CCS2: 50 kW, CLOSED<br>Type2: CLOSED<br>Parking<br>Address: บ้านจั่น, เมืองอุดรธานี, อุดรธานี<br>Latitude: 17.331154<br>Longitude: 102.839093<br>Provider: EA",#icon-1899-DB4436-labelson,Closed,50 kW,"CCS2: 50 kW, CLOSED
Type2: CLOSED
Parking","บ้านจั่น, เมืองอุดรธานี, อุดรธานี",17.331154,102.839093,EA,"
            102.839093,17.331154,0
          "
โชว์รูมเกียร์ จ.อุดรธานี,"Hours: Closed<br>Power: 75 kW<br>Description: Type2: 22 kW, CLOSED<br>CCS2: 75 kW, CLOSED<br>Parking<br>Address: หมากแข้ง, เมืองอุดรธานี, อุดรธานี<br>Latitude: 17.36863<br>Longitude: 102.813749<br>Provider: EA",#icon-1899-DB4436-labelson,Closed,75 kW,"Type2: 22 kW, CLOSED
CCS2: 75 kW, CLOSED
Parking","หมากแข้ง, เมืองอุดรธานี, อุดรธานี",17.36863,102.813749,EA,"
            102.813749,17.36863,0
          "
Global house แพร่,"Hours: Closed<br>Power: 0 kW<br>Description: CCS2: CLOSED<br>Type2: CLOSED<br>Parking<br>Address: ร่องกาศ, สูงเม่น, แพร่<br>Latitude: 18.107636<br>Longitude: 100.137151<br>Provider: EA",#icon-1899-DB4436-labelson,Closed,0 kW,"CCS2: CLOSED
Type2: CLOSED
Parking","ร่องกาศ, สูงเม่น, แพร่",18.107636,100.137151,EA,"
            100.137151,18.107636,0
          "
MG เอ็มทู มอเตอร์สปอร์ต (จ.อุบลราชธานี),"Hours: 24 Hr<br>Power: 50 kW<br>Description: CCS2: 2x 50 kW<br>Type2: CLOSED<br>Parking<br>Address: หนองกินเพล, วารินชำราบ, อุบลราชธานี<br>Latitude: 15.183089<br>Longitude: 104.8081<br>Provider: EA",#icon-1899-DB4436-labelson,24 Hr,50 kW,"CCS2: 2x 50 kW
Type2: CLOSED
Parking","หนองกินเพล, วารินชำราบ, อุบลราชธานี",15.183089,104.8081,EA,"
            104.8081,15.183089,0
          "
โกลบอลเฮ้าส์ (อุบลราชธานี),"Hours: Closed<br>Power: 75 kW<br>Description: CCS2: 75 kW, CLOSED<br>Type2: CLOSED<br>Parking<br>Address: โนนผึ้ง, วารินชำราบ, อุบลราชธานี<br>Latitude: 15.180998<br>Longitude: 104.825283<br>Provider: EA",#icon-1899-DB4436-labelson,Closed,75 kW,"CCS2: 75 kW, CLOSED
Type2: CLOSED
Parking","โนนผึ้ง, วารินชำราบ, อุบลราชธานี",15.180998,104.825283,EA,"
            104.825283,15.180998,0
          "
Ubon Square (บ.เจริญพัฒนาอาเขต จำกัด),"Hours: 24 Hr<br>Power: 50 kW<br>Description: Type2: 22 kW, CLOSED<br>CCS2: 2x 50 kW<br>Parking<br>Address: ในเมือง, เมืองอุบลราชธานี, อุบลราชธานี<br>Latitude: 15.270113<br>Longitude: 104.842517<br>Provider: EA",#icon-1899-DB4436-labelson,24 Hr,50 kW,"Type2: 22 kW, CLOSED
CCS2: 2x 50 kW
Parking","ในเมือง, เมืองอุบลราชธานี, อุบลราชธานี",15.270113,104.842517,EA,"
            104.842517,15.270113,0
          "
MGดีเลิศ ออโต้คาร์ (จ.อำนาจเจริญ),"Hours: Closed<br>Power: 50 kW<br>Description: CCS2: 50 kW, CLOSED<br>Type2: CLOSED<br>Parking<br>Address: ไก่คำ, เมืองอำนาจเจริญ, อำนาจเจริญ<br>Latitude: 15.79754<br>Longitude: 104.633502<br>Provider: EA",#icon-1899-DB4436-labelson,Closed,50 kW,"CCS2: 50 kW, CLOSED
Type2: CLOSED
Parking","ไก่คำ, เมืองอำนาจเจริญ, อำนาจเจริญ",15.79754,104.633502,EA,"
            104.633502,15.79754,0
          "
ปั๊มน้ำมัน มิตรดีเซล จำกัด จ.ลำปาง,"Hours: Closed<br>Power: 50 kW<br>Description: Type2: 22 kW, CLOSED<br>CCS2: 50 kW, CLOSED<br>Parking<br>Address: สบตุ๋ย, เมืองลำปาง, ลำปาง<br>Latitude: 18.234161<br>Longitude: 99.434418<br>Provider: EA",#icon-1899-DB4436-labelson,Closed,50 kW,"Type2: 22 kW, CLOSED
CCS2: 50 kW, CLOSED
Parking","สบตุ๋ย, เมืองลำปาง, ลำปาง",18.234161,99.434418,EA,"
            99.434418,18.234161,0
          "
ถ่านเมืองน่าน (จ.น่าน),"Hours: 24 Hr<br>Power: 40 kW<br>Description: Type2: 22 kW<br>CCS2: 2x 40 kW<br>Parking<br>Address: น้ำปั้ว, เวียงสา, น่าน<br>Latitude: 18.625593<br>Longitude: 100.739505<br>Provider: EA",#icon-1899-DB4436-labelson,24 Hr,40 kW,"Type2: 22 kW
CCS2: 2x 40 kW
Parking","น้ำปั้ว, เวียงสา, น่าน",18.625593,100.739505,EA,"
            100.739505,18.625593,0
          "
MG พิจิตรเพชรมุกดาหาร,"Hours: Closed<br>Power: 75 kW<br>Description: CCS2: 75 kW, CLOSED<br>Type2: CLOSED<br>Parking<br>Address: มุกดาหาร, เมืองมุกดาหาร, มุกดาหาร<br>Latitude: 16.565567<br>Longitude: 104.720092<br>Provider: EA",#icon-1899-DB4436-labelson,Closed,75 kW,"CCS2: 75 kW, CLOSED
Type2: CLOSED
Parking","มุกดาหาร, เมืองมุกดาหาร, มุกดาหาร",16.565567,104.720092,EA,"
            104.720092,16.565567,0
          "
โรบินสัน มุกดาหาร,"Hours: Peak<br>Power: 75 kW<br>Description: Type2: 22 kW<br>CCS2: 75 kW, CLOSED<br>Parking<br>Address: มุกดาหาร, เมืองมุกดาหาร, มุกดาหาร<br>Latitude: 16.568231<br>Longitude: 104.718869<br>Provider: EA",#icon-1899-DB4436-labelson,Peak,75 kW,"Type2: 22 kW
CCS2: 75 kW, CLOSED
Parking","มุกดาหาร, เมืองมุกดาหาร, มุกดาหาร",16.568231,104.718869,EA,"
            104.718869,16.568231,0
          "
ฟอร์ตี้ ไนน์,"Hours: 24 Hr<br>Power: 50 kW<br>Description: CCS2: 2x 50 kW<br>Type2: CLOSED<br>Parking<br>Address: หนองควาย, หางดง, เชียงใหม่<br>Latitude: 18.740252<br>Longitude: 98.93572<br>Provider: EA",#icon-1899-DB4436-labelson,24 Hr,50 kW,"CCS2: 2x 50 kW
Type2: CLOSED
Parking","หนองควาย, หางดง, เชียงใหม่",18.740252,98.93572,EA,"
            98.93572,18.740252,0
          "
คาลเท็กซ์ เอ็ม เอ็นเนอร์จี้,"Hours: 24 Hr<br>Power: 40 kW<br>Description: CCS2: 2x 40 kW<br>Type2: CLOSED<br>Parking<br>Address: สันกลาง, สันกำแพง, เชียงใหม่<br>Latitude: 18.778977<br>Longitude: 99.06931<br>Provider: EA",#icon-1899-DB4436-labelson,24 Hr,40 kW,"CCS2: 2x 40 kW
Type2: CLOSED
Parking","สันกลาง, สันกำแพง, เชียงใหม่",18.778977,99.06931,EA,"
            99.06931,18.778977,0
          "
มายฮิป คอนโด 2 (เชียงใหม่),"Hours: Peak<br>Power: 100 kW<br>Description: CCS2: 2x 100 kW, 200A<br>Type2: CLOSED<br>Parking<br>Address: หนองป่าครั่ง, เมืองเชียงใหม่, เชียงใหม่<br>Latitude: 18.800042<br>Longitude: 99.024041<br>Provider: EA",#icon-1899-DB4436-labelson,Peak,100 kW,"CCS2: 2x 100 kW, 200A
Type2: CLOSED
Parking","หนองป่าครั่ง, เมืองเชียงใหม่, เชียงใหม่",18.800042,99.024041,EA,"
            99.024041,18.800042,0
          "
